cflo,sinv,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025263917.1,XP_025993089.1,0,1028,0,1028
XP_025263917.1,XP_025993090.1,0,1032,0,1032
XP_025263918.1,XP_025993088.1,0,1028,0,1028
XP_025263918.1,XP_025993089.1,0,1034,0,1034
XP_025263918.1,XP_025993090.1,0,1026,0,1026
XP_025263919.1,XP_011158097.1,0,1034,0,1034
XP_025263919.1,XP_025987307.1,0,1034,0,1034
XP_025263921.1,XP_025987308.1,0,887,0,887
XP_025263922.1,XP_025986428.1,0,729,0,732
XP_025263926.1,XP_011173922.2,2.00E-110,323,1.00E-117,341
XP_025263927.1,XP_011172405.1,0,895,0,898
XP_025263927.1,XP_011172406.1,0,895,0,898
XP_025263927.1,XP_011172407.1,0,885,0,888
XP_025263928.1,XP_011155698.1,0,715,0,715
XP_025263928.1,XP_011155699.1,0,715,0,715
XP_025263929.1,XP_025986447.1,0,2961,0,2961
XP_025263929.1,XP_025986448.1,0,2915,0,2915
XP_025263931.1,XP_025993282.1,0,1027,0,1022
XP_025263932.1,XP_025994019.1,0,1750,0,1750
XP_025263932.1,XP_025994020.1,0,1758,0,1758
XP_025263932.1,XP_025994021.1,0,1681,0,1681
XP_025263932.1,XP_025994022.1,0,1687,0,1687
XP_025263933.1,XP_025990986.1,0,2575,0,2575
XP_025263933.1,XP_025990987.1,0,2581,0,2579
XP_025263933.1,XP_025990988.1,0,2580,0,2579
XP_025263933.1,XP_025990989.1,0,2576,0,2576
XP_025263933.1,XP_025990990.1,0,2576,0,2576
XP_025263933.1,XP_025990991.1,0,2576,0,2576
XP_025263934.1,XP_025994019.1,0,1696,0,1696
XP_025263934.1,XP_025994020.1,0,1682,0,1682
XP_025263934.1,XP_025994021.1,0,1711,0,1711
XP_025263934.1,XP_025994022.1,0,1696,0,1696
XP_025263935.1,XP_025994019.1,0,1681,0,1681
XP_025263935.1,XP_025994020.1,0,1688,0,1688
XP_025263935.1,XP_025994021.1,0,1696,0,1696
XP_025263935.1,XP_025994022.1,0,1704,0,1704
XP_025263936.1,XP_011171237.1,0,1739,0,1755
XP_025263938.1,XP_025993050.1,0,812,0,814
XP_025263938.1,XP_025993051.1,0,812,0,814
XP_025263938.1,XP_025993052.1,0,830,0,810
XP_025263939.1,XP_025993050.1,0,808,0,829
XP_025263939.1,XP_025993051.1,0,808,0,829
XP_025263939.1,XP_025993052.1,0,835,0,835
XP_025263940.1,XP_025994023.1,0,1622,0,1622
XP_025263940.1,XP_025994024.1,0,1638,0,1638
XP_025263940.1,XP_025994025.1,0,1622,0,1622
XP_025263941.1,XP_011172286.1,0,571,0,600
XP_025263941.1,XP_011172287.1,0,571,0,600
XP_025263942.1,XP_011172439.1,0,685,0,684
XP_025263942.1,XP_011172441.1,0,685,0,683
XP_025263943.1,XP_025994023.1,0,1606,0,1606
XP_025263943.1,XP_025994024.1,0,1622,0,1622
XP_025263943.1,XP_025994025.1,0,1629,0,1629
XP_025263945.1,XP_025994026.1,0,1337,0,1338
XP_025263946.1,XP_011172488.1,3.00E-149,419,3.00E-149,419
XP_025263946.1,XP_025994744.1,1.00E-148,420,1.00E-148,420
XP_025263949.1,XP_011163576.1,0,598,0,598
XP_025263949.1,XP_011163583.1,0,598,0,598
XP_025263949.1,XP_011163587.1,0,598,0,598
XP_025263949.1,XP_011163596.1,0,598,0,598
XP_025263949.1,XP_011163605.1,0,598,0,598
XP_025263949.1,XP_011163612.1,0,598,0,598
XP_025263949.1,XP_011163621.1,0,598,0,598
XP_025263949.1,XP_025992284.1,0,598,0,598
XP_025263949.1,XP_025992286.1,0,572,0,572
XP_025263952.1,XP_011174071.1,6.00E-57,175,1.00E-52,164
XP_025263953.1,XP_025994599.1,3.00E-145,431,1.00E-145,432
XP_025263954.1,XP_025990986.1,0,2575,0,2575
XP_025263954.1,XP_025990987.1,0,2581,0,2579
XP_025263954.1,XP_025990988.1,0,2580,0,2579
XP_025263954.1,XP_025990989.1,0,2576,0,2576
XP_025263954.1,XP_025990990.1,0,2576,0,2576
XP_025263954.1,XP_025990991.1,0,2576,0,2576
XP_025263955.1,XP_011166535.1,0,771,0,771
XP_025263955.1,XP_011172782.1,0,811,0,811
XP_025263955.1,XP_025986432.1,0,775,0,775
XP_025263956.1,XP_025989554.1,0,514,0,514
XP_025263957.1,XP_025989554.1,0,519,0,519
XP_025263958.1,XP_025997366.1,0,1252,0,1252
XP_025263959.1,XP_011167118.1,2.00E-25,94.7,1.00E-33,116
XP_025263960.1,XP_011167118.1,2.00E-25,94.7,1.00E-33,116
XP_025263961.1,XP_011172782.1,0,805,0,805
XP_025263961.1,XP_025986432.1,0,778,0,778
XP_025263967.1,XP_025987776.1,0,588,0,587
XP_025263967.1,XP_025987777.1,0,588,0,587
XP_025263967.1,XP_025987778.1,0,588,0,587
XP_025263968.1,XP_025987776.1,0,588,0,587
XP_025263968.1,XP_025987777.1,0,588,0,587
XP_025263968.1,XP_025987778.1,0,588,0,587
XP_025263969.1,XP_025989554.1,0,522,0,522
XP_025263977.1,XP_011172327.1,7.00E-165,463,8.00E-170,476
XP_025263978.1,XP_011172327.1,7.00E-165,463,8.00E-170,476
XP_025263979.1,XP_011172327.1,7.00E-165,463,8.00E-170,476
XP_025263980.1,XP_011167362.1,0,1181,0,1177
XP_025263980.1,XP_011167379.1,0,1145,0,1144
XP_025263980.1,XP_011167387.1,0,1139,0,1137
XP_025263980.1,XP_025991182.1,0,1186,0,1181
XP_025263980.1,XP_025991184.1,0,1143,0,1143
XP_025263981.1,XP_011167370.1,0,1139,0,1139
XP_025263981.1,XP_025991183.1,0,1134,0,1133
XP_025263982.1,XP_011167395.1,0,1073,0,1073
XP_025263983.1,XP_011167395.1,0,1073,0,1073
XP_025263984.1,XP_011167395.1,0,1073,0,1073
XP_025263985.1,XP_011167316.1,0,1052,0,1052
XP_025263985.1,XP_011167325.1,0,1052,0,1052
XP_025263985.1,XP_011167341.1,0,1052,0,1052
XP_025263985.1,XP_025991185.1,0,1052,0,1052
XP_025263985.1,XP_025991186.1,0,1052,0,1052
XP_025263985.1,XP_025991187.1,0,1052,0,1052
XP_025263985.1,XP_025991188.1,0,1052,0,1052
XP_025263986.1,XP_025990986.1,0,2575,0,2575
XP_025263986.1,XP_025990987.1,0,2581,0,2579
XP_025263986.1,XP_025990988.1,0,2580,0,2579
XP_025263986.1,XP_025990989.1,0,2576,0,2576
XP_025263986.1,XP_025990990.1,0,2576,0,2576
XP_025263986.1,XP_025990991.1,0,2576,0,2576
XP_025263987.1,XP_011167316.1,0,1052,0,1052
XP_025263987.1,XP_011167325.1,0,1052,0,1052
XP_025263987.1,XP_011167341.1,0,1052,0,1052
XP_025263987.1,XP_025991185.1,0,1052,0,1052
XP_025263987.1,XP_025991186.1,0,1052,0,1052
XP_025263987.1,XP_025991187.1,0,1052,0,1052
XP_025263987.1,XP_025991188.1,0,1052,0,1052
XP_025263988.1,XP_011172306.1,0,1132,0,1174
XP_025263988.1,XP_025993266.1,0,1178,0,1221
XP_025263988.1,XP_025993267.1,0,1178,0,1221
XP_025263988.1,XP_025993268.1,0,1120,0,1164
XP_025263989.1,XP_011172306.1,0,1132,0,1174
XP_025263989.1,XP_025993266.1,0,1178,0,1221
XP_025263989.1,XP_025993267.1,0,1178,0,1221
XP_025263989.1,XP_025993268.1,0,1120,0,1164
XP_025263990.1,XP_025995562.1,0,602,0,602
XP_025263991.1,XP_011166785.2,0,572,0,572
XP_025263994.1,XP_025990820.1,0,4726,0,4828
XP_025263994.1,XP_025990821.1,0,4731,0,4830
XP_025263995.1,XP_025990820.1,0,4726,0,4828
XP_025263995.1,XP_025990821.1,0,4731,0,4830
XP_025263996.1,XP_025990820.1,0,4726,0,4828
XP_025263996.1,XP_025990821.1,0,4731,0,4830
XP_025263997.1,XP_025990820.1,0,4726,0,4828
XP_025263997.1,XP_025990821.1,0,4731,0,4830
XP_025263998.1,XP_025990822.1,0,4387,0,4512
XP_025263998.1,XP_025990823.1,0,4388,0,4512
XP_025263999.1,XP_011160974.1,0,674,0,674
XP_025263999.1,XP_011160975.1,0,674,0,674
XP_025263999.1,XP_025990797.1,0,674,0,674
XP_025264000.1,XP_011160974.1,0,674,0,674
XP_025264000.1,XP_011160975.1,0,674,0,674
XP_025264000.1,XP_025990797.1,0,674,0,674
XP_025264002.1,XP_011164242.1,1.00E-168,471,3.00E-162,455
XP_025264002.1,XP_025988818.1,5.00E-172,480,5.00E-172,480
XP_025264004.1,XP_025985854.1,0,5011,0,5014
XP_025264004.1,XP_025985855.1,0,5011,0,5014
XP_025264004.1,XP_025985856.1,0,5016,0,5020
XP_025264004.1,XP_025985857.1,0,4977,0,4979
XP_025264004.1,XP_025985858.1,0,4972,0,4977
XP_025264004.1,XP_025985859.1,0,4951,0,4951
XP_025264004.1,XP_025985860.1,0,4914,0,4916
XP_025264004.1,XP_025985861.1,0,4937,0,4938
XP_025264005.1,XP_011172347.1,0,1342,0,1363
XP_025264006.1,XP_011170614.1,0,1315,0,1317
XP_025264006.1,XP_025988800.1,0,1323,0,1326
XP_025264007.1,XP_011170614.1,0,1318,0,1320
XP_025264007.1,XP_025988800.1,0,1315,0,1317
XP_025264008.1,XP_011170614.1,0,1301,0,1301
XP_025264008.1,XP_011170622.1,0,1251,0,1251
XP_025264008.1,XP_025988800.1,0,1310,0,1310
XP_025264008.1,XP_025988803.1,0,1249,0,1248
XP_025264009.1,XP_011170614.1,0,1301,0,1301
XP_025264009.1,XP_011170622.1,0,1251,0,1251
XP_025264009.1,XP_025988800.1,0,1310,0,1310
XP_025264009.1,XP_025988803.1,0,1249,0,1248
XP_025264010.1,XP_025985854.1,0,4991,0,4994
XP_025264010.1,XP_025985855.1,0,4991,0,4994
XP_025264010.1,XP_025985856.1,0,4976,0,4979
XP_025264010.1,XP_025985857.1,0,4999,0,4999
XP_025264010.1,XP_025985858.1,0,4950,0,4955
XP_025264010.1,XP_025985859.1,0,4930,0,4929
XP_025264010.1,XP_025985860.1,0,4892,0,4896
XP_025264010.1,XP_025985861.1,0,4960,0,4961
XP_025264011.1,XP_011170622.1,0,1250,0,1250
XP_025264011.1,XP_025988802.1,0,1241,0,1241
XP_025264011.1,XP_025988803.1,0,1248,0,1248
XP_025264012.1,XP_011170622.1,0,1262,0,1261
XP_025264012.1,XP_025988802.1,0,1253,0,1253
XP_025264012.1,XP_025988803.1,0,1248,0,1248
XP_025264013.1,XP_011170622.1,0,1262,0,1261
XP_025264013.1,XP_025988802.1,0,1253,0,1253
XP_025264013.1,XP_025988803.1,0,1248,0,1248
XP_025264014.1,XP_011170622.1,0,1262,0,1261
XP_025264014.1,XP_025988802.1,0,1253,0,1253
XP_025264014.1,XP_025988803.1,0,1248,0,1248
XP_025264015.1,XP_011170622.1,0,1249,0,1249
XP_025264015.1,XP_025988802.1,0,1241,0,1239
XP_025264015.1,XP_025988803.1,0,1249,0,1249
XP_025264016.1,XP_025990986.1,0,2575,0,2575
XP_025264016.1,XP_025990987.1,0,2581,0,2579
XP_025264016.1,XP_025990988.1,0,2580,0,2579
XP_025264016.1,XP_025990989.1,0,2576,0,2576
XP_025264016.1,XP_025990990.1,0,2576,0,2576
XP_025264016.1,XP_025990991.1,0,2576,0,2576
XP_025264017.1,XP_011170622.1,0,1249,0,1249
XP_025264017.1,XP_025988802.1,0,1241,0,1239
XP_025264017.1,XP_025988803.1,0,1249,0,1249
XP_025264018.1,XP_025988804.1,0,956,0,970
XP_025264019.1,XP_011170595.1,1.00E-176,497,1.00E-176,497
XP_025264019.1,XP_011170600.1,1.00E-176,497,1.00E-176,497
XP_025264020.1,XP_025985854.1,0,4987,0,4991
XP_025264020.1,XP_025985855.1,0,4987,0,4991
XP_025264020.1,XP_025985856.1,0,4974,0,4977
XP_025264020.1,XP_025985857.1,0,4950,0,4955
XP_025264020.1,XP_025985858.1,0,4997,0,5003
XP_025264020.1,XP_025985859.1,0,4929,0,4927
XP_025264020.1,XP_025985860.1,0,4935,0,4935
XP_025264020.1,XP_025985861.1,0,4960,0,4962
XP_025264021.1,XP_011172357.2,0,3361,0,3346
XP_025264021.1,XP_025993297.1,0,3372,0,3355
XP_025264021.1,XP_025993299.1,0,3320,0,3300
XP_025264021.1,XP_025993300.1,0,3226,0,3211
XP_025264022.1,XP_011172357.2,0,3367,0,3350
XP_025264022.1,XP_025993297.1,0,3361,0,3346
XP_025264022.1,XP_025993299.1,0,3308,0,3288
XP_025264022.1,XP_025993300.1,0,3215,0,3199
XP_025264023.1,XP_025985854.1,0,4928,0,4930
XP_025264023.1,XP_025985855.1,0,4928,0,4930
XP_025264023.1,XP_025985856.1,0,4915,0,4916
XP_025264023.1,XP_025985857.1,0,4894,0,4897
XP_025264023.1,XP_025985858.1,0,4935,0,4936
XP_025264023.1,XP_025985859.1,0,4870,0,4871
XP_025264023.1,XP_025985860.1,0,4949,0,4945
XP_025264023.1,XP_025985861.1,0,4902,0,4903
XP_025264024.1,XP_011170424.1,0,679,0,679
XP_025264025.1,XP_025985854.1,0,4950,0,4955
XP_025264025.1,XP_025985855.1,0,4950,0,4955
XP_025264025.1,XP_025985856.1,0,4937,0,4939
XP_025264025.1,XP_025985857.1,0,4961,0,4961
XP_025264025.1,XP_025985858.1,0,4960,0,4962
XP_025264025.1,XP_025985859.1,0,4894,0,4890
XP_025264025.1,XP_025985860.1,0,4900,0,4902
XP_025264025.1,XP_025985861.1,0,4970,0,4973
XP_025264030.1,XP_025990818.1,0,2385,0,2390
XP_025264030.1,XP_025990819.1,0,2373,0,2380
XP_025264031.1,XP_025990818.1,0,2373,0,2380
XP_025264031.1,XP_025990819.1,0,2377,0,2384
XP_025264032.1,XP_025990818.1,0,2394,0,2399
XP_025264032.1,XP_025990819.1,0,2385,0,2389
XP_025264033.1,XP_025990818.1,0,2385,0,2389
XP_025264033.1,XP_025990819.1,0,2390,0,2394
XP_025264036.1,XP_011165831.1,0,1506,0,1479
XP_025264037.1,XP_025993238.1,0,1034,0,1017
XP_025264039.1,XP_025993234.1,0,691,0,694
XP_025264039.1,XP_025993235.1,0,691,0,694
XP_025264040.1,XP_025992863.1,0,1825,0,1056
XP_025264040.1,XP_025992864.1,0,1825,0,1056
XP_025264042.1,XP_025994077.1,0,1796,0,1758
XP_025264042.1,XP_025994078.1,0,1796,0,1758
XP_025264042.1,XP_025994079.1,0,1796,0,1758
XP_025264042.1,XP_025994080.1,0,1796,0,1758
XP_025264042.1,XP_025994081.1,0,1796,0,1758
XP_025264042.1,XP_025994082.1,0,1796,0,1758
XP_025264042.1,XP_025994083.1,0,1799,0,1760
XP_025264043.1,XP_011166199.1,0,2364,0,2335
XP_025264043.1,XP_025988536.1,0,2367,0,2338
XP_025264043.1,XP_025988537.1,0,2360,0,2332
XP_025264044.1,XP_025993506.1,0,2439,0,2446
XP_025264045.1,XP_025993506.1,0,2424,0,2429
XP_025264046.1,XP_011158053.1,3.00E-27,110,8.00E-31,121
XP_025264047.1,XP_011168865.1,0,818,0,814
XP_025264047.1,XP_011168866.2,0,818,0,814
XP_025264047.1,XP_025993987.1,0,818,0,814
XP_025264048.1,XP_025994685.1,1.00E-110,326,9.00E-115,336
XP_025264049.1,XP_025994685.1,1.00E-114,335,1.00E-118,345
XP_025264050.1,XP_011160241.1,0,877,0,867
XP_025264055.1,XP_025993894.1,0,2038,0,2026
XP_025264056.1,XP_011164468.1,0,645,0,645
XP_025264056.1,XP_025993904.1,0,638,0,638
XP_025264057.1,XP_011164468.1,0,645,0,645
XP_025264057.1,XP_025993904.1,0,638,0,638
XP_025264059.1,XP_011166208.1,0,1759,0,1724
XP_025264060.1,XP_011166208.1,0,1744,0,1711
XP_025264061.1,XP_011166208.1,0,1719,0,1685
XP_025264062.1,XP_011166209.1,0,1634,0,1600
XP_025264063.1,XP_011166209.1,0,1589,0,1553
XP_025264066.1,XP_011164471.1,0,528,0,544
XP_025264068.1,XP_011160244.1,0,695,0,872
XP_025264069.1,XP_011160240.1,0,947,0,941
XP_025264070.1,XP_011160558.1,0,1318,0,1346
XP_025264070.1,XP_011160559.1,0,1318,0,1346
XP_025264070.1,XP_011160560.1,0,1318,0,1346
XP_025264070.1,XP_025988494.1,0,1318,0,1346
XP_025264070.1,XP_025988495.1,0,1318,0,1346
XP_025264070.1,XP_025988496.1,0,1318,0,1346
XP_025264071.1,XP_011160558.1,0,1318,0,1346
XP_025264071.1,XP_011160559.1,0,1318,0,1346
XP_025264071.1,XP_011160560.1,0,1318,0,1346
XP_025264071.1,XP_025988494.1,0,1318,0,1346
XP_025264071.1,XP_025988495.1,0,1318,0,1346
XP_025264071.1,XP_025988496.1,0,1318,0,1346
XP_025264072.1,XP_011173719.1,0,2038,0,2023
XP_025264072.1,XP_025994106.1,0,2020,0,2006
XP_025264072.1,XP_025994107.1,0,1986,0,1972
XP_025264076.1,XP_025988867.1,0,1613,0,1613
XP_025264076.1,XP_025988868.1,0,1590,0,1590
XP_025264076.1,XP_025988869.1,0,1590,0,1590
XP_025264077.1,XP_011157049.2,0,2663,0,2660
XP_025264078.1,XP_011166210.1,0,911,0,897
XP_025264079.1,XP_025988867.1,0,1590,0,1590
XP_025264079.1,XP_025988868.1,0,1590,0,1590
XP_025264079.1,XP_025988869.1,0,1590,0,1590
XP_025264080.1,XP_011167287.1,0,1281,0,1282
XP_025264080.1,XP_025991066.1,0,1309,0,1316
XP_025264080.1,XP_025991068.1,0,1309,0,1316
XP_025264081.1,XP_011167287.1,0,1281,0,1282
XP_025264081.1,XP_025991066.1,0,1309,0,1316
XP_025264081.1,XP_025991068.1,0,1309,0,1316
XP_025264082.1,XP_011167823.1,9.00E-157,452,8.00E-157,452
XP_025264083.1,XP_025988867.1,0,1611,0,1611
XP_025264083.1,XP_025988868.1,0,1589,0,1589
XP_025264083.1,XP_025988869.1,0,1589,0,1589
XP_025264085.1,XP_011160541.1,6.00E-86,260,5.00E-83,253
XP_025264085.1,XP_011160542.1,6.00E-86,260,5.00E-83,253
XP_025264087.1,XP_011169415.1,1.00E-100,289,1.00E-100,289
XP_025264088.1,XP_011160557.1,0,1383,0,1391
XP_025264089.1,XP_011160590.1,0,1045,0,1045
XP_025264090.1,XP_011160587.1,0,871,0,852
XP_025264091.1,XP_011160587.1,0,869,0,850
XP_025264092.1,XP_025995331.1,0,1026,0,1013
XP_025264093.1,XP_011160587.1,0,879,0,860
XP_025264094.1,XP_011160587.1,0,872,0,853
XP_025264095.1,XP_025993245.1,0,718,0,718
XP_025264095.1,XP_025993246.1,0,718,0,718
XP_025264095.1,XP_025993247.1,0,718,0,718
XP_025264096.1,XP_011168863.1,0,969,0,969
XP_025264102.1,XP_011166207.1,0,2310,0,2357
XP_025264103.1,XP_011166207.1,0,2291,0,2336
XP_025264104.1,XP_011164056.2,0,619,0,619
XP_025264104.1,XP_011164060.1,0,624,0,624
XP_025264105.1,XP_011164056.2,0,619,0,619
XP_025264105.1,XP_011164060.1,0,624,0,624
XP_025264107.1,XP_011168870.1,2.00E-115,343,4.00E-124,366
XP_025264111.1,XP_011160553.1,0,714,0,721
XP_025264111.1,XP_011160554.1,0,714,0,721
XP_025264112.1,XP_011160238.1,0,1914,0,1922
XP_025264113.1,XP_011160238.1,0,1916,0,1927
XP_025264118.1,XP_011160546.2,0,638,0,638
XP_025264123.1,XP_025993992.1,0,1343,0,1343
XP_025264127.1,XP_025994115.1,0,760,0,760
XP_025264129.1,XP_025994115.1,0,767,0,767
XP_025264130.1,XP_011175926.1,0,856,0,839
XP_025264133.1,XP_025997004.1,1.00E-43,150,9.00E-44,150
XP_025264134.1,XP_011172676.2,0,585,0,585
XP_025264139.1,XP_011168615.1,0,1099,0,1098
XP_025264140.1,XP_025990690.1,0,1293,0,1319
XP_025264141.1,XP_011161088.1,2.00E-81,239,2.00E-81,239
XP_025264142.1,XP_025990682.1,0,979,0,957
XP_025264142.1,XP_025990683.1,0,986,0,965
XP_025264143.1,XP_011157434.1,0,845,0,845
XP_025264145.1,XP_011172670.1,3.00E-86,260,4.00E-86,260
XP_025264145.1,XP_025997769.1,7.00E-88,263,8.00E-88,263
XP_025264146.1,XP_011169834.1,0,1431,0,1449
XP_025264147.1,XP_025989321.1,0,7085,0,7101
XP_025264148.1,XP_011158729.1,0,1000,0,1003
XP_025264148.1,XP_011158730.1,0,1000,0,1003
XP_025264150.1,XP_011158733.2,0,933,0,912
XP_025264151.1,XP_011158733.2,0,904,0,884
XP_025264152.1,XP_025994967.1,0,1405,0,1390
XP_025264153.1,XP_025994967.1,0,1414,0,1398
XP_025264154.1,XP_025994967.1,0,1392,0,1379
XP_025264155.1,XP_025994967.1,0,1400,0,1385
XP_025264156.1,XP_025994970.1,3.00E-86,254,1.00E-86,255
XP_025264157.1,XP_025994970.1,2.00E-86,253,1.00E-86,253
XP_025264158.1,XP_025986615.1,1.00E-111,327,1.00E-103,307
XP_025264162.1,XP_025986615.1,1.00E-111,327,1.00E-103,307
XP_025264165.1,XP_025985669.1,2.00E-48,155,1.00E-48,155
XP_025264166.1,XP_011172765.2,0,1695,0,1715
XP_025264167.1,XP_025993684.1,2.00E-69,214,6.00E-67,209
XP_025264171.1,XP_025995779.1,0,746,0,747
XP_025264173.1,XP_011164538.1,0,4181,0,4242
XP_025264173.1,XP_011164539.1,0,4169,0,4231
XP_025264173.1,XP_011164540.1,0,4152,0,4215
XP_025264173.1,XP_011164541.1,0,4168,0,4218
XP_025264175.1,XP_025997004.1,1.00E-43,150,1.00E-43,150
XP_025264177.1,XP_011165118.1,0,1535,0,1537
XP_025264178.1,XP_011165118.1,0,1534,0,1539
XP_025264179.1,XP_011165119.1,0,940,0,908
XP_025264180.1,XP_025990338.1,4.00E-33,114,7.00E-29,103
XP_025264181.1,XP_025996800.1,0,819,0,819
XP_025264183.1,XP_025995284.1,0,2014,0,1997
XP_025264183.1,XP_025995515.1,0,2004,0,1988
XP_025264183.1,XP_025995516.1,0,1998,0,1982
XP_025264184.1,XP_025995284.1,0,1984,0,1969
XP_025264184.1,XP_025995515.1,0,1976,0,1960
XP_025264184.1,XP_025995516.1,0,1969,0,1954
XP_025264185.1,XP_025995284.1,0,1953,0,1935
XP_025264185.1,XP_025995515.1,0,1944,0,1927
XP_025264185.1,XP_025995516.1,0,1937,0,1921
XP_025264187.1,XP_025995129.1,0,1247,0,1247
XP_025264188.1,XP_025995130.1,0,1082,0,1082
XP_025264189.1,XP_025991946.1,0,1041,0,1041
XP_025264190.1,XP_025988294.1,4.00E-76,236,6.00E-76,236
XP_025264193.1,XP_011164598.2,0,930,0,931
XP_025264193.1,XP_025996833.1,0,893,0,893
XP_025264194.1,XP_011163520.1,0,1222,0,1222
XP_025264195.1,XP_011163520.1,0,1216,0,1216
XP_025264196.1,XP_025992947.1,0,1202,0,1202
XP_025264197.1,XP_025992948.1,0,1134,0,1134
XP_025264199.1,XP_011157711.1,4.00E-24,95.1,3.00E-25,97.4
XP_025264200.1,XP_011163526.1,1.00E-128,366,3.00E-123,353
XP_025264200.1,XP_025992934.1,1.00E-128,366,2.00E-123,353
XP_025264202.1,XP_025989176.1,1.00E-37,142,1.00E-37,142
XP_025264204.1,XP_025989157.1,0,1444,0,1439
XP_025264205.1,XP_025986212.1,0,1884,0,1864
XP_025264206.1,XP_011163538.1,0,1159,0,1157
XP_025264207.1,XP_011163539.1,2.00E-80,242,4.00E-80,242
XP_025264208.1,XP_011163531.1,7.00E-79,234,8.00E-79,234
XP_025264211.1,XP_011168230.1,0,3845,0,3815
XP_025264211.1,XP_025991715.1,0,3796,0,3769
XP_025264211.1,XP_025991716.1,0,3754,0,3647
XP_025264211.1,XP_025991717.1,0,3678,0,3650
XP_025264212.1,XP_011168230.1,0,3845,0,3815
XP_025264212.1,XP_025991715.1,0,3796,0,3769
XP_025264212.1,XP_025991716.1,0,3754,0,3647
XP_025264212.1,XP_025991717.1,0,3678,0,3650
XP_025264213.1,XP_011170084.1,2.00E-89,265,2.00E-89,265
XP_025264215.1,XP_011168266.1,0,508,0,508
XP_025264216.1,XP_011170072.1,0,662,0,662
XP_025264217.1,XP_011159924.1,0,1481,0,1472
XP_025264217.1,XP_011159926.1,0,1481,0,1472
XP_025264218.1,XP_011159927.1,0,1404,0,1394
XP_025264219.1,XP_011159937.1,0,816,0,816
XP_025264220.1,XP_011159935.1,0,810,0,810
XP_025264221.1,XP_011158332.1,1.00E-106,310,1.00E-106,310
XP_025264224.1,XP_025986171.1,0,557,0,696
XP_025264226.1,XP_011165255.1,0,702,0,706
XP_025264226.1,XP_011165256.1,0,702,0,708
XP_025264226.1,XP_025986169.1,0,702,0,706
XP_025264226.1,XP_025986170.1,0,702,0,706
XP_025264227.1,XP_011165257.1,0,705,0,710
XP_025264227.1,XP_025986171.1,0,706,0,712
XP_025264229.1,XP_025986177.1,0,1568,0,1568
XP_025264229.1,XP_025986178.1,0,1541,0,1541
XP_025264230.1,XP_025986177.1,0,1541,0,1537
XP_025264230.1,XP_025986178.1,0,1514,0,1512
XP_025264231.1,XP_025986177.1,0,1539,0,1536
XP_025264231.1,XP_025986178.1,0,1511,0,1510
XP_025264232.1,XP_011168246.1,0,582,0,582
XP_025264233.1,XP_011168240.1,0,1599,0,1618
XP_025264234.1,XP_025991726.1,5.00E-47,147,6.00E-47,147
XP_025264235.1,XP_025991726.1,5.00E-47,147,6.00E-47,147
XP_025264236.1,XP_025991726.1,5.00E-47,147,6.00E-47,147
XP_025264237.1,XP_025991726.1,5.00E-47,147,6.00E-47,147
XP_025264238.1,XP_025992940.1,0,1394,0,1411
XP_025264238.1,XP_025992941.1,0,1357,0,1358
XP_025264239.1,XP_025992940.1,0,1340,0,1372
XP_025264239.1,XP_025992941.1,0,1407,0,1423
XP_025264241.1,XP_011163563.1,0,2717,0,2712
XP_025264242.1,XP_011168273.1,0,521,2.00E-177,510
XP_025264243.1,XP_011168290.1,0,897,0,897
XP_025264244.1,XP_011164555.1,0,1104,0,1110
XP_025264244.1,XP_011164556.1,0,1066,0,1072
XP_025264245.1,XP_011159846.1,0,1992,0,1943
XP_025264245.1,XP_011159848.1,0,1987,0,1939
XP_025264246.1,XP_011159846.1,0,1985,0,1937
XP_025264246.1,XP_011159848.1,0,1986,0,1938
XP_025264248.1,XP_011159839.1,0,1450,0,1450
XP_025264248.1,XP_011159840.1,0,1450,0,1450
XP_025264248.1,XP_011159841.1,0,1450,0,1450
XP_025264248.1,XP_011159842.1,0,1450,0,1450
XP_025264248.1,XP_011159843.1,0,1450,0,1450
XP_025264248.1,XP_025986179.1,0,1450,0,1450
XP_025264249.1,XP_025991996.1,0,1779,0,1782
XP_025264250.1,XP_025991714.1,0,1786,0,1780
XP_025264251.1,XP_025991713.1,0,3128,0,3111
XP_025264252.1,XP_011168245.1,0,1301,0,1301
XP_025264253.1,XP_011163533.1,2.00E-136,416,2.00E-136,416
XP_025264253.1,XP_025992950.1,2.00E-136,416,2.00E-136,416
XP_025264253.1,XP_025992951.1,3.00E-136,416,2.00E-136,416
XP_025264254.1,XP_011163533.1,1.00E-128,396,9.00E-129,396
XP_025264254.1,XP_025992950.1,1.00E-128,396,9.00E-129,396
XP_025264255.1,XP_011168258.1,0,2050,0,2050
XP_025264255.1,XP_025991728.1,0,1967,0,1967
XP_025264256.1,XP_011168258.1,0,1970,0,1970
XP_025264256.1,XP_025991728.1,0,1985,0,1985
XP_025264258.1,XP_011159923.1,0,802,0,802
XP_025264259.1,XP_011159923.1,0,802,0,802
XP_025264260.1,XP_011159923.1,0,802,0,802
XP_025264261.1,XP_011159956.1,0,2865,0,2918
XP_025264261.1,XP_011159957.1,0,2739,0,2790
XP_025264261.1,XP_025989221.1,0,2835,0,2887
XP_025264262.1,XP_011159956.1,0,2869,0,2922
XP_025264262.1,XP_011159957.1,0,2744,0,2796
